Image,x_center,y_center,width,height,Image_angle,x_position,y_position,angle
9770,343.0,261.0,226,232,131.74302786961584,-0.360411071777343,0.8731021463871,70.0
9771,343.5,261.5,211,235,126.7303083762443,-0.360411071777343,0.8731021463871,75.0
9772,343.0,261.5,194,237,121.22887998228373,-0.360411071777343,0.8731021463871,80.0
9773,344.0,262.0,176,238,115.31260806237174,-0.360411071777343,0.8731021463871,85.0
9774,345.0,262.0,156,238,108.89862089993738,-0.360411071777343,0.8731021463871,90.0
9775,345.5,261.5,135,237,101.24473977495404,-0.360411071777343,0.8731021463871,95.0
9776,346.5,261.5,113,235,93.33547633712692,-0.360411071777343,0.8731021463871,100.0
9777,357.0,261.5,116,233,85.7051229304426,-0.360411071777343,0.8731021463871,105.0
9778,357.5,261.0,137,230,76.77214589042728,-0.360411071777343,0.8731021463871,110.0
9779,357.5,261.0,157,226,68.34052117132342,-0.360411071777343,0.8731021463871,115.0
9780,357.5,261.0,177,220,59.77399467943519,-0.360411071777343,0.8731021463871,120.0
9781,357.5,260.5,195,215,52.09291264824412,-0.360411071777343,0.8731021463871,125.0
9782,357.0,260.5,212,209,44.91469539987179,-0.360411071777343,0.8731021463871,130.0
9783,356.5,259.5,227,199,38.1752999738427,-0.360411071777343,0.8731021463871,135.0
9784,355.5,259.5,241,191,32.0603468389869,-0.360411071777343,0.8731021463871,140.0
9785,355.0,258.5,252,181,26.3760244801324,-0.360411071777343,0.8731021463871,145.0
9786,353.5,258.0,263,170,21.589547509496697,-0.360411071777343,0.8731021463871,150.0
9787,352.5,257.5,271,159,17.01034476440566,-0.360411071777343,0.8731021463871,155.0
9788,351.0,256.5,276,147,13.554315347324291,-0.360411071777343,0.8731021463871,160.0
9789,349.5,256.0,281,134,9.26184264346125,-0.360411071777343,0.8731021463871,165.0
9790,348.0,255.5,284,121,5.338666273715717,-0.360411071777343,0.8731021463871,170.0
9791,346.5,255.0,285,108,2.0766786981851055,-0.360411071777343,0.8731021463871,175.0
9792,355.0,228.5,276,101,179.64278976689286,-0.360411071777343,0.9231021463871001,0.0
9793,354.5,229.0,275,114,176.22049427734953,-0.360411071777343,0.9231021463871001,5.0
9794,354.5,229.0,275,126,173.0199609922342,-0.360411071777343,0.9231021463871001,10.0
9795,355.0,230.0,276,138,170.31393191857399,-0.360411071777343,0.9231021463871001,15.0
9796,355.5,230.0,277,150,167.90506618693217,-0.360411071777343,0.9231021463871001,20.0
9797,356.0,231.0,278,160,165.1365365551015,-0.360411071777343,0.9231021463871001,25.0
9798,355.5,231.5,277,171,161.9368445347543,-0.360411071777343,0.9231021463871001,30.0
9799,355.0,232.0,276,180,159.05002814344687,-0.360411071777343,0.9231021463871001,35.0
9800,354.5,232.5,273,189,155.2151141013435,-0.360411071777343,0.9231021463871001,40.0
9801,354.0,233.5,268,197,151.86445434078598,-0.360411071777343,0.9231021463871001,45.0
9802,353.5,233.5,261,203,148.85790131196939,-0.360411071777343,0.9231021463871001,50.0
9803,353.0,234.0,254,210,144.86505288962485,-0.360411071777343,0.9231021463871001,55.0
9804,352.5,234.5,243,215,141.08946212353442,-0.360411071777343,0.9231021463871001,60.0
9805,352.5,234.5,231,219,136.75644384794566,-0.360411071777343,0.9231021463871001,65.0
9806,352.0,235.0,218,222,132.1758763131324,-0.360411071777343,0.9231021463871001,70.0
9807,352.5,235.0,203,226,127.79420517216397,-0.360411071777343,0.9231021463871001,75.0
9808,353.0,235.5,186,227,121.71229844062418,-0.360411071777343,0.9231021463871001,80.0
9809,353.0,235.0,168,228,115.55996517182382,-0.360411071777343,0.9231021463871001,85.0
9810,354.0,235.0,150,228,108.60615264860735,-0.360411071777343,0.9231021463871001,90.0
9811,354.5,235.5,129,227,100.85847062224923,-0.360411071777343,0.9231021463871001,95.0
9812,356.0,235.0,108,226,93.11291453221287,-0.360411071777343,0.9231021463871001,100.0
9813,365.5,235.0,113,224,84.34391719091434,-0.360411071777343,0.9231021463871001,105.0
9814,366.0,235.0,134,220,75.4428443006525,-0.360411071777343,0.9231021463871001,110.0
9815,366.0,235.0,154,216,67.05846012881784,-0.360411071777343,0.9231021463871001,115.0
9816,366.0,234.5,172,211,58.86037229423118,-0.360411071777343,0.9231021463871001,120.0
9817,366.0,234.5,190,205,50.64093461865957,-0.360411071777343,0.9231021463871001,125.0
9818,365.0,234.0,208,198,43.15724164001108,-0.360411071777343,0.9231021463871001,130.0
9819,365.0,233.5,220,191,37.267071462597414,-0.360411071777343,0.9231021463871001,135.0
9820,364.0,232.5,234,183,31.62793316202874,-0.360411071777343,0.9231021463871001,140.0
9821,363.5,232.5,245,173,25.6611374976585,-0.360411071777343,0.9231021463871001,145.0
9822,362.0,231.5,254,163,21.1306759351977,-0.360411071777343,0.9231021463871001,150.0
9823,361.0,231.5,262,153,16.791801785799862,-0.360411071777343,0.9231021463871001,155.0
9824,360.0,230.5,268,141,12.363412721016175,-0.360411071777343,0.9231021463871001,160.0
9825,358.5,230.0,273,130,8.673217352990605,-0.360411071777343,0.9231021463871001,165.0
9826,357.5,229.5,275,117,5.040160300346315,-0.360411071777343,0.9231021463871001,170.0
9827,356.0,229.0,276,104,1.8943609866214501,-0.360411071777343,0.9231021463871001,175.0
9828,363.5,204.0,267,98,178.92675384081792,-0.360411071777343,0.9731021463871001,0.0
9829,363.0,204.5,266,111,176.22681236525688,-0.360411071777343,0.9731021463871001,5.0
9830,363.0,205.5,266,123,173.4878623763159,-0.360411071777343,0.9731021463871001,10.0
9831,363.0,205.5,268,133,170.19762064354563,-0.360411071777343,0.9731021463871001,15.0
9832,363.5,206.0,269,144,168.14095602433707,-0.360411071777343,0.9731021463871001,20.0
9833,364.5,206.5,269,155,165.32232508525084,-0.360411071777343,0.9731021463871001,25.0
9834,364.5,207.0,269,164,162.23993471028632,-0.360411071777343,0.9731021463871001,30.0
9835,363.5,207.5,267,173,159.24697753477938,-0.360411071777343,0.9731021463871001,35.0
9836,363.0,207.5,264,181,155.8388071802899,-0.360411071777343,0.9731021463871001,40.0
9837,362.5,208.5,259,189,152.57049646788596,-0.360411071777343,0.9731021463871001,45.0
9838,362.5,209.0,253,196,149.5294854113023,-0.360411071777343,0.9731021463871001,50.0
9839,361.5,209.5,245,201,145.60277136677405,-0.360411071777343,0.9731021463871001,55.0
9840,361.5,209.5,235,207,141.58688054973754,-0.360411071777343,0.9731021463871001,60.0
9841,361.0,210.0,224,210,137.39044193741609,-0.360411071777343,0.9731021463871001,65.0
9842,361.0,210.0,210,214,132.5630517888976,-0.360411071777343,0.9731021463871001,70.0
9843,361.0,210.0,196,216,127.75294362213236,-0.360411071777343,0.9731021463871001,75.0
9844,361.5,210.5,179,217,122.0594548098889,-0.360411071777343,0.9731021463871001,80.0
9845,362.0,210.5,162,219,115.60578106041254,-0.360411071777343,0.9731021463871001,85.0
9846,362.5,210.5,143,219,109.09330483183453,-0.360411071777343,0.9731021463871001,90.0
9847,363.5,210.5,123,217,100.4407453362254,-0.360411071777343,0.9731021463871001,95.0
9848,365.5,210.5,105,217,92.3891921088761,-0.360411071777343,0.9731021463871001,100.0
9849,373.5,210.0,111,214,84.24989602704261,-0.360411071777343,0.9731021463871001,105.0
9850,373.5,210.5,131,211,74.7757051663491,-0.360411071777343,0.9731021463871001,110.0
9851,374.0,210.0,150,208,66.06507651937977,-0.360411071777343,0.9731021463871001,115.0
9852,374.0,210.0,168,202,57.978384384151354,-0.360411071777343,0.9731021463871001,120.0
9853,373.5,210.0,185,198,50.26769090781272,-0.360411071777343,0.9731021463871001,125.0
9854,373.5,209.0,201,190,42.598257120465405,-0.360411071777343,0.9731021463871001,130.0
9855,372.5,208.5,215,183,36.201587082121705,-0.360411071777343,0.9731021463871001,135.0
9856,372.5,208.5,227,175,30.181671356169886,-0.360411071777343,0.9731021463871001,140.0
9857,371.0,207.5,238,167,25.006785809268877,-0.360411071777343,0.9731021463871001,145.0
9858,370.5,207.5,247,157,20.37015200558335,-0.360411071777343,0.9731021463871001,150.0
9859,369.5,206.5,255,147,15.887187265911734,-0.360411071777343,0.9731021463871001,155.0
9860,368.0,206.0,260,136,12.152274632968442,-0.360411071777343,0.9731021463871001,160.0
9861,367.0,205.5,264,125,8.39324935348236,-0.360411071777343,0.9731021463871001,165.0
9862,365.5,205.5,267,113,4.96715596317631,-0.360411071777343,0.9731021463871001,170.0
9863,365.0,204.5,268,101,1.8291265682797757,-0.360411071777343,0.9731021463871001,175.0
9864,371.5,181.0,259,96,178.88760979998165,-0.360411071777343,1.0231021463871,0.0
9865,371.0,181.5,258,107,176.35964276374955,-0.360411071777343,1.0231021463871,5.0
9866,371.0,182.0,258,118,173.3616984531327,-0.360411071777343,1.0231021463871,10.0
9867,371.5,182.5,259,129,171.29938387852428,-0.360411071777343,1.0231021463871,15.0
9868,372.0,183.0,260,140,168.28669005345898,-0.360411071777343,1.0231021463871,20.0
9869,372.5,183.0,261,148,165.07539632033036,-0.360411071777343,1.0231021463871,25.0
9870,372.5,184.0,261,158,162.3566930134058,-0.360411071777343,1.0231021463871,30.0
9871,371.5,184.5,259,167,160.15347375364996,-0.360411071777343,1.0231021463871,35.0
9872,371.0,184.5,256,175,156.25925567224243,-0.360411071777343,1.0231021463871,40.0
9873,370.5,185.5,251,183,152.9993072406195,-0.360411071777343,1.0231021463871,45.0
9874,370.5,186.0,245,188,149.84150556984252,-0.360411071777343,1.0231021463871,50.0
9875,369.5,186.0,237,194,146.31785846451976,-0.360411071777343,1.0231021463871,55.0
9876,369.5,186.0,227,198,142.32459862396445,-0.360411071777343,1.0231021463871,60.0
9877,369.0,187.0,216,202,138.2111541078093,-0.360411071777343,1.0231021463871,65.0
9878,369.5,186.5,203,205,133.7542444419637,-0.360411071777343,1.0231021463871,70.0
9879,369.5,187.0,189,208,128.36811905817035,-0.360411071777343,1.0231021463871,75.0
9880,369.5,187.5,173,209,122.93973889829044,-0.360411071777343,1.0231021463871,80.0
9881,370.0,187.0,156,210,116.2021027415916,-0.360411071777343,1.0231021463871,85.0
9882,371.0,187.0,138,210,108.88824023453799,-0.360411071777343,1.0231021463871,90.0
9883,371.5,187.5,119,209,100.54697419445102,-0.360411071777343,1.0231021463871,95.0
9884,374.0,187.0,102,208,92.00201228819299,-0.360411071777343,1.0231021463871,100.0
9885,380.5,187.0,109,206,82.73288536093219,-0.360411071777343,1.0231021463871,105.0
9886,381.0,187.0,128,202,73.57965821876587,-0.360411071777343,1.0231021463871,110.0
9887,381.5,186.5,147,199,64.8621258685555,-0.360411071777343,1.0231021463871,115.0
9888,381.5,186.5,165,195,56.253574864408165,-0.360411071777343,1.0231021463871,120.0
9889,381.5,186.5,181,189,48.65592357130265,-0.360411071777343,1.0231021463871,125.0
9890,381.0,185.5,196,183,41.084733093864656,-0.360411071777343,1.0231021463871,130.0
9891,380.5,185.0,209,176,35.067204414921775,-0.360411071777343,1.0231021463871,135.0
9892,379.5,185.0,221,168,29.165477793374748,-0.360411071777343,1.0231021463871,140.0
9893,379.0,185.0,232,160,24.25943745754239,-0.360411071777343,1.0231021463871,145.0
9894,378.0,184.5,240,151,19.613186148615796,-0.360411071777343,1.0231021463871,150.0
9895,377.0,183.5,248,141,15.46172472523881,-0.360411071777343,1.0231021463871,155.0
9896,376.0,183.0,252,132,11.660965342922736,-0.360411071777343,1.0231021463871,160.0
9897,375.0,182.5,256,121,8.045500128833282,-0.360411071777343,1.0231021463871,165.0
9898,373.5,182.0,259,110,4.775010512877316,-0.360411071777343,1.0231021463871,170.0
9899,372.5,182.0,259,98,1.7588913128422519,-0.360411071777343,1.0231021463871,175.0
9900,379.0,159.5,250,93,0.0,-0.360411071777343,1.0731021463871,0.0
9901,378.5,160.5,249,105,175.97662166835812,-0.360411071777343,1.0731021463871,5.0
9902,379.0,160.5,250,115,173.52305126407896,-0.360411071777343,1.0731021463871,10.0
9903,379.5,160.5,251,125,171.6103942112453,-0.360411071777343,1.0731021463871,15.0
9904,379.5,161.0,253,136,168.487593409049,-0.360411071777343,1.0731021463871,20.0
9905,380.0,161.0,254,144,165.28970354205956,-0.360411071777343,1.0731021463871,25.0
9906,380.0,162.0,252,152,162.87484146473105,-0.360411071777343,1.0731021463871,30.0
9907,379.5,162.5,251,161,159.55680571006866,-0.360411071777343,1.0731021463871,35.0
9908,379.0,163.0,248,168,156.69031937827805,-0.360411071777343,1.0731021463871,40.0
9909,378.5,163.5,243,175,153.90809430918074,-0.360411071777343,1.0731021463871,45.0
9910,378.0,163.5,238,181,150.75403094784588,-0.360411071777343,1.0731021463871,50.0
9911,377.5,164.0,229,186,146.86707152411503,-0.360411071777343,1.0731021463871,55.0
9912,377.0,164.5,220,191,142.46202444688788,-0.360411071777343,1.0731021463871,60.0
9913,377.5,164.5,209,195,138.8444949530499,-0.360411071777343,1.0731021463871,65.0
9914,377.0,165.0,196,198,133.83454240478466,-0.360411071777343,1.0731021463871,70.0
9915,376.5,165.0,183,200,129.10477204334046,-0.360411071777343,1.0731021463871,75.0
9916,377.5,165.5,167,201,122.08403482831125,-0.360411071777343,1.0731021463871,80.0
9917,378.0,165.0,150,202,116.2465829323013,-0.360411071777343,1.0731021463871,85.0
9918,378.5,165.0,133,202,108.14716517987983,-0.360411071777343,1.0731021463871,90.0
9919,379.0,165.5,114,201,100.49353587412861,-0.360411071777343,1.0731021463871,95.0
9920,382.0,165.0,98,200,91.43394055699162,-0.360411071777343,1.0731021463871,100.0
9921,387.0,165.0,108,198,82.01355356154158,-0.360411071777343,1.0731021463871,105.0
9922,388.0,164.5,126,195,72.66322786898832,-0.360411071777343,1.0731021463871,110.0
9923,388.0,164.5,144,191,63.921745585901704,-0.360411071777343,1.0731021463871,115.0
9924,388.5,164.5,161,187,55.01793218371779,-0.360411071777343,1.0731021463871,120.0
9925,388.5,164.0,177,182,47.76921298149932,-0.360411071777343,1.0731021463871,125.0
9926,388.0,164.0,190,176,40.48761429857325,-0.360411071777343,1.0731021463871,130.0
9927,387.0,163.5,204,169,34.34346624365162,-0.360411071777343,1.0731021463871,135.0
9928,387.0,163.0,216,162,28.624469549433684,-0.360411071777343,1.0731021463871,140.0
9929,386.0,163.0,226,154,23.312622742394637,-0.360411071777343,1.0731021463871,145.0
9930,385.0,162.0,234,146,18.914083794460566,-0.360411071777343,1.0731021463871,150.0
9931,384.5,162.0,241,136,14.893634522748016,-0.360411071777343,1.0731021463871,155.0
9932,383.0,161.5,246,127,11.218020768566248,-0.360411071777343,1.0731021463871,160.0
9933,382.0,161.0,250,116,7.832262757886383,-0.360411071777343,1.0731021463871,165.0
9934,381.0,160.0,250,106,4.490292259946841,-0.360411071777343,1.0731021463871,170.0
9935,380.0,160.0,252,96,1.6859836458739892,-0.360411071777343,1.0731021463871,175.0
9936,386.5,139.0,243,92,178.69502173873673,-0.360411071777343,1.1231021463871,0.0
9937,385.5,139.0,243,102,176.523311871413,-0.360411071777343,1.1231021463871,5.0
9938,386.0,140.0,242,112,173.7600941543401,-0.360411071777343,1.1231021463871,10.0
9939,387.0,140.0,244,122,170.98614797512562,-0.360411071777343,1.1231021463871,15.0
9940,387.5,140.5,245,131,168.59821404312868,-0.360411071777343,1.1231021463871,20.0
9941,387.5,140.5,245,139,165.8676263864753,-0.360411071777343,1.1231021463871,25.0
9942,387.5,141.0,245,148,163.6031206214525,-0.360411071777343,1.1231021463871,30.0
9943,387.0,141.5,244,155,160.72872039498867,-0.360411071777343,1.1231021463871,35.0
9944,386.0,142.0,242,162,157.28925150701582,-0.360411071777343,1.1231021463871,40.0
9945,385.5,142.5,237,169,154.10240384299487,-0.360411071777343,1.1231021463871,45.0
9946,384.5,143.0,231,174,150.77665246347954,-0.360411071777343,1.1231021463871,50.0
9947,385.0,143.5,222,179,147.55290290296495,-0.360411071777343,1.1231021463871,55.0
9948,384.5,143.5,213,183,143.55726020509815,-0.360411071777343,1.1231021463871,60.0
9949,384.5,143.5,203,187,139.65619950512837,-0.360411071777343,1.1231021463871,65.0
9950,384.0,144.0,190,190,134.58746670473533,-0.360411071777343,1.1231021463871,70.0
9951,384.5,144.0,177,192,129.71208482933935,-0.360411071777343,1.1231021463871,75.0
9952,384.5,144.0,161,194,123.24485064283328,-0.360411071777343,1.1231021463871,80.0
9953,385.5,144.5,145,195,116.15359813696932,-0.360411071777343,1.1231021463871,85.0
9954,386.0,145.0,128,196,108.58374734958761,-0.360411071777343,1.1231021463871,90.0
9955,386.5,144.5,109,193,100.29533069206946,-0.360411071777343,1.1231021463871,95.0
9956,389.5,144.5,95,193,91.42523847412332,-0.360411071777343,1.1231021463871,100.0
9957,394.5,144.0,105,190,81.02950850977516,-0.360411071777343,1.1231021463871,105.0
9958,394.5,144.0,123,188,72.23988619812064,-0.360411071777343,1.1231021463871,110.0
9959,395.5,144.0,141,184,62.36187628096695,-0.360411071777343,1.1231021463871,115.0
9960,395.5,144.0,157,180,54.29210241524959,-0.360411071777343,1.1231021463871,120.0
9961,395.0,143.5,172,175,46.32052209665642,-0.360411071777343,1.1231021463871,125.0
9962,395.0,143.0,186,170,39.61929069358507,-0.360411071777343,1.1231021463871,130.0
9963,394.5,142.5,199,163,32.798014155574265,-0.360411071777343,1.1231021463871,135.0
9964,394.0,142.5,210,157,27.497247733659606,-0.360411071777343,1.1231021463871,140.0
9965,393.0,142.0,220,148,22.631533371477985,-0.360411071777343,1.1231021463871,145.0
9966,392.0,141.5,228,141,18.303671992892305,-0.360411071777343,1.1231021463871,150.0
9967,391.0,141.0,234,132,14.541771833388566,-0.360411071777343,1.1231021463871,155.0
9968,390.5,140.5,239,123,11.011226804962575,-0.360411071777343,1.1231021463871,160.0
9969,389.0,140.5,242,113,7.4478327195899965,-0.360411071777343,1.1231021463871,165.0
9970,388.0,139.5,244,103,4.1918033503909555,-0.360411071777343,1.1231021463871,170.0
9971,387.0,139.5,244,93,1.4675194690754552,-0.360411071777343,1.1231021463871,175.0
9972,393.0,120.0,236,90,178.93063824693013,-0.360411071777343,1.1731021463871,0.0
9973,392.5,120.5,235,101,176.12545793137656,-0.360411071777343,1.1731021463871,5.0
9974,393.0,120.5,236,109,173.89514023384072,-0.360411071777343,1.1731021463871,10.0
9975,393.5,120.5,237,119,171.64472607401797,-0.360411071777343,1.1731021463871,15.0
9976,394.0,121.0,238,126,169.47841828877876,-0.360411071777343,1.1731021463871,20.0
9977,395.5,121.0,239,136,166.1252423625608,-0.360411071777343,1.1731021463871,25.0
9978,394.0,121.5,238,143,163.64637063076862,-0.360411071777343,1.1731021463871,30.0
9979,393.5,122.0,237,150,161.34797715137358,-0.360411071777343,1.1731021463871,35.0
9980,393.0,122.5,234,157,157.60447978461173,-0.360411071777343,1.1731021463871,40.0
9981,392.5,122.5,229,163,154.22734253930105,-0.360411071777343,1.1731021463871,45.0
9982,392.5,123.5,223,169,151.3345709954425,-0.360411071777343,1.1731021463871,50.0
9983,392.0,123.5,216,173,147.80330176562387,-0.360411071777343,1.1731021463871,55.0
9984,391.5,123.5,207,177,144.1700422583806,-0.360411071777343,1.1731021463871,60.0
9985,391.0,124.0,196,180,139.55581049153466,-0.360411071777343,1.1731021463871,65.0
9986,391.5,124.5,183,183,134.393747870399,-0.360411071777343,1.1731021463871,70.0
9987,391.5,124.5,171,185,129.68713529329267,-0.360411071777343,1.1731021463871,75.0
9988,392.0,124.5,156,187,123.4595211126848,-0.360411071777343,1.1731021463871,80.0
9989,392.0,124.5,140,187,116.5174106060997,-0.360411071777343,1.1731021463871,85.0
9990,392.5,124.5,123,187,108.95297996050965,-0.360411071777343,1.1731021463871,90.0
9991,393.5,124.5,105,187,100.25966945172127,-0.360411071777343,1.1731021463871,95.0
9992,397.0,124.5,92,185,90.501323487366,-0.360411071777343,1.1731021463871,100.0
9993,401.0,124.5,104,183,81.1765408980026,-0.360411071777343,1.1731021463871,105.0
9994,401.5,124.5,121,181,71.30198825671482,-0.360411071777343,1.1731021463871,110.0
9995,401.5,124.5,137,177,61.32256544510858,-0.360411071777343,1.1731021463871,115.0
9996,401.5,124.0,153,174,53.10472594317616,-0.360411071777343,1.1731021463871,120.0
9997,401.5,123.5,169,169,44.91872960877936,-0.360411071777343,1.1731021463871,125.0
9998,401.0,123.5,182,163,38.350792845012734,-0.360411071777343,1.1731021463871,130.0
9999,401.5,123.0,195,158,31.905532255593243,-0.360411071777343,1.1731021463871,135.0
10000,400.0,122.5,204,151,26.79729816985548,-0.360411071777343,1.1731021463871,140.0
10001,399.0,122.5,214,143,21.911600956863367,-0.360411071777343,1.1731021463871,145.0
10002,398.5,122.0,221,136,17.78412184452759,-0.360411071777343,1.1731021463871,150.0
10003,398.0,121.5,228,127,14.00248983112715,-0.360411071777343,1.1731021463871,155.0
10004,397.0,121.5,232,119,10.496792705585335,-0.360411071777343,1.1731021463871,160.0
10005,396.0,120.5,236,109,6.925584327096203,-0.360411071777343,1.1731021463871,165.0
10006,394.5,120.5,237,101,4.337454340891668,-0.360411071777343,1.1731021463871,170.0
10007,393.5,120.0,237,90,1.3587506141388985,-0.360411071777343,1.1731021463871,175.0
10008,399.5,101.0,231,88,179.441087708807,-0.360411071777343,1.2231021463871001,0.0
10009,400.0,101.5,230,97,176.57326664002062,-0.360411071777343,1.2231021463871001,5.0
10010,399.5,102.0,229,106,173.7238369630257,-0.360411071777343,1.2231021463871001,10.0
10011,400.0,102.5,230,115,171.94059562617127,-0.360411071777343,1.2231021463871001,15.0
10012,400.5,102.5,231,123,169.5724338854045,-0.360411071777343,1.2231021463871001,20.0
10013,401.0,102.5,232,131,166.16973691440586,-0.360411071777343,1.2231021463871001,25.0
10014,400.5,102.5,233,139,164.14953646914466,-0.360411071777343,1.2231021463871001,30.0
10015,400.0,103.5,230,145,160.82826460675062,-0.360411071777343,1.2231021463871001,35.0
10016,399.5,104.0,227,152,158.03246237253893,-0.360411071777343,1.2231021463871001,40.0
10017,399.5,104.5,223,157,154.5394097649621,-0.360411071777343,1.2231021463871001,45.0
10018,398.5,104.5,217,163,151.94347973202576,-0.360411071777343,1.2231021463871001,50.0
10019,398.0,105.0,210,168,148.4232821247012,-0.360411071777343,1.2231021463871001,55.0
10020,398.0,105.5,200,171,144.33449868502606,-0.360411071777343,1.2231021463871001,60.0
10021,398.0,105.5,190,175,140.2404015649139,-0.360411071777343,1.2231021463871001,65.0
10022,398.0,106.0,178,178,135.4675020824625,-0.360411071777343,1.2231021463871001,70.0
10023,398.0,105.5,166,179,130.43675101085933,-0.360411071777343,1.2231021463871001,75.0
10024,398.5,106.0,151,180,123.82665418284182,-0.360411071777343,1.2231021463871001,80.0
10025,398.5,106.0,135,180,117.3307423223211,-0.360411071777343,1.2231021463871001,85.0
10026,399.5,106.0,119,180,109.15159762799215,-0.360411071777343,1.2231021463871001,90.0
10027,400.0,106.0,102,180,99.92866387344895,-0.360411071777343,1.2231021463871001,95.0
10028,403.5,105.5,89,179,89.98779035884843,-0.360411071777343,1.2231021463871001,100.0
10029,407.0,105.5,102,177,79.14639193698304,-0.360411071777343,1.2231021463871001,105.0
10030,407.5,106.0,119,174,70.21261318421011,-0.360411071777343,1.2231021463871001,110.0
10031,407.5,105.5,135,171,60.37632277556577,-0.360411071777343,1.2231021463871001,115.0
10032,407.5,105.5,151,167,52.23531158149865,-0.360411071777343,1.2231021463871001,120.0
10033,407.5,105.5,165,163,44.10034520578051,-0.360411071777343,1.2231021463871001,125.0
10034,407.0,105.0,178,158,37.60018346862614,-0.360411071777343,1.2231021463871001,130.0
10035,406.5,105.0,189,152,31.35799796991705,-0.360411071777343,1.2231021463871001,135.0
10036,406.0,104.0,200,146,25.827331166201247,-0.360411071777343,1.2231021463871001,140.0
10037,405.5,103.5,209,139,22.04727029511855,-0.360411071777343,1.2231021463871001,145.0
10038,405.0,103.5,216,131,17.059841766480076,-0.360411071777343,1.2231021463871001,150.0
10039,404.0,103.0,222,124,13.617228780950086,-0.360411071777343,1.2231021463871001,155.0
10040,403.0,102.5,226,115,10.258039227014251,-0.360411071777343,1.2231021463871001,160.0
10041,402.0,102.0,230,106,6.796122229692514,-0.360411071777343,1.2231021463871001,165.0
10042,401.0,102.0,230,98,4.156564790097946,-0.360411071777343,1.2231021463871001,170.0
10043,400.5,102.0,231,88,1.2545695283564555,-0.360411071777343,1.2231021463871001,175.0
10044,405.5,83.5,223,87,179.4271185809124,-0.360411071777343,1.2731021463871,0.0
10045,405.5,84.0,223,96,176.52817331563386,-0.360411071777343,1.2731021463871,5.0
10046,405.5,84.0,223,104,174.05634786721544,-0.360411071777343,1.2731021463871,10.0
10047,406.5,84.5,225,111,172.01649346300331,-0.360411071777343,1.2731021463871,15.0
10048,406.5,85.0,225,120,169.70707676918403,-0.360411071777343,1.2731021463871,20.0
10049,407.0,85.5,226,127,166.71903790487067,-0.360411071777343,1.2731021463871,25.0
10050,406.5,86.0,225,134,163.74402153173935,-0.360411071777343,1.2731021463871,30.0
10051,406.0,86.0,224,140,161.13118102106984,-0.360411071777343,1.2731021463871,35.0
10052,405.5,86.5,221,147,158.3295122901891,-0.360411071777343,1.2731021463871,40.0
10053,405.5,86.5,217,153,155.47579300585699,-0.360411071777343,1.2731021463871,45.0
10054,404.5,87.0,211,158,152.57471658777195,-0.360411071777343,1.2731021463871,50.0
10055,404.5,87.0,203,162,148.8932190504343,-0.360411071777343,1.2731021463871,55.0
10056,404.5,87.5,195,165,145.19937694794567,-0.360411071777343,1.2731021463871,60.0
10057,404.0,87.5,184,169,140.55988694649443,-0.360411071777343,1.2731021463871,65.0
10058,404.5,88.0,173,172,135.24220670781415,-0.360411071777343,1.2731021463871,70.0
10059,404.0,88.5,160,173,130.4451667430784,-0.360411071777343,1.2731021463871,75.0
10060,404.5,88.0,147,174,124.92824017440876,-0.360411071777343,1.2731021463871,80.0
10061,404.5,88.5,131,175,116.57898836389205,-0.360411071777343,1.2731021463871,85.0
10062,405.5,88.5,115,175,109.28793858388872,-0.360411071777343,1.2731021463871,90.0
10063,406.0,88.0,98,174,99.21133404294358,-0.360411071777343,1.2731021463871,95.0
10064,409.5,88.5,87,173,89.77831581225234,-0.360411071777343,1.2731021463871,100.0
10065,413.0,88.5,100,171,79.04614850362623,-0.360411071777343,1.2731021463871,105.0
10066,413.0,88.0,116,168,68.43603771349296,-0.360411071777343,1.2731021463871,110.0
10067,413.0,88.0,132,166,59.32849214419775,-0.360411071777343,1.2731021463871,115.0
10068,413.5,88.0,147,162,51.28464418310068,-0.360411071777343,1.2731021463871,120.0
10069,413.5,87.5,161,157,42.57988199290435,-0.360411071777343,1.2731021463871,125.0
10070,413.0,87.0,174,152,35.64328696537552,-0.360411071777343,1.2731021463871,130.0
10071,412.5,86.5,185,147,30.2033561548501,-0.360411071777343,1.2731021463871,135.0
10072,411.5,86.5,195,141,25.16207029146699,-0.360411071777343,1.2731021463871,140.0
10073,411.0,86.0,204,134,20.70431752272134,-0.360411071777343,1.2731021463871,145.0
10074,410.5,85.5,211,127,16.84891720706878,-0.360411071777343,1.2731021463871,150.0
10075,410.0,85.5,216,119,13.17652660249314,-0.360411071777343,1.2731021463871,155.0
10076,409.0,85.0,220,112,9.804451908378269,-0.360411071777343,1.2731021463871,160.0
10077,408.0,84.5,224,103,6.997384937182005,-0.360411071777343,1.2731021463871,165.0
10078,407.0,84.5,224,95,3.8863491097126825,-0.360411071777343,1.2731021463871,170.0
10079,406.5,84.0,225,86,1.1274460419177217,-0.360411071777343,1.2731021463871,175.0
10080,411.0,67.5,218,85,178.8380509446734,-0.360411071777343,1.3231021463871,0.0
10081,411.5,67.5,217,93,176.42903675614014,-0.360411071777343,1.3231021463871,5.0
10082,411.5,67.5,217,101,173.8805950722927,-0.360411071777343,1.3231021463871,10.0
10083,412.0,67.5,218,109,171.54009197910278,-0.360411071777343,1.3231021463871,15.0
